fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,494,584,11,583,11
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,77,235,1,233,1
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,188,275,2,1,2
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,1595,4385,69,4385,71
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,89,61,0,61,0
john_arnold_000_1_2.pst.354.xls,Position:M4,110,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,146,124,1,124,1
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,234,22,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,2615,20846,167,20844,183
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,75,1087,6,1085,7
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,158,5,1,5,1
joe_parks_000_1_1.pst.296.xls,Data:J2,99,337,2,1,2
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,151,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,103,70,1,70,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,185,178,2,45,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,178,527,3,527,4
cooper_richey_000_1_1.pst.30.xls,DATA:F38,62,3,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,65,3,1,3,1
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,395,201,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,1268,899,28,899,29
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,91,28,0,28,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,644,150,2,1,2
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,163,61,0,60,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,106,61,0,61,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B47,110,3561,29,3560,32
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:D30,229,6,0,2,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3505,365,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:G47,78,116,1,111,1
