fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
kim_ward_000_1_2.pst.383.xls,Sales:C9,131,30,0,27,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,2009,85,0,85,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,389,225,1,216,2
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,102,4,0,4,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,106,1,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,299,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,295,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,242,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,299,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,15426,1029,30,1029,31
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,991,4,0,4,1
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,1970,62,1,61,1
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,154,41,0,41,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,445,14,0,14,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2588,28,1,27,1
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,222,3,0,3,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,145,3,0,3,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,120,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,605,2,0,2,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,3262,14,0,10,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,143,8,0,5,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,150,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,183,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,118,4,0,4,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,284,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,397,178,1,177,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,449,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,53,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,113,4,0,4,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,316,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,2533,139,2,66,2
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,311,44,0,44,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,1768,47,0,47,0
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,386,21,0,13,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,234,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,362,2760,31,2760,33
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,249,5,0,3,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,397,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,272,94,1,88,1
