fileName,Longest Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J11,983,251,2,251,3
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:H3819,687,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,574,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model1:P19,647,8,0,8,0
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,5544,4,0,2,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,413,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:A1,1037,5,0,5,0
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,262,3,0,3,0
kim_ward_000_1_2.pst.383.xls,July 17 Supply Price:A3,118,1,0,1,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:C1,2248,2,1,1,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:DU7,350,2,0,2,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,121,3,0,3,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,125,3,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C38,403,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C38,437,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C38,350,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C38,409,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,6324,1042,12,1042,13
andy_zipper_000_1_1.pst.84.xls,DD-EGL:P29,795,3,0,3,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AB14,3475,0,0,0,0
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,198,32,0,30,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:L13,606,1,1,1,1
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2187,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,276,3,0,3,0
john_arnold_000_1_2.pst.354.xls,Position:M4,128,8,0,7,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,130,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,576,1,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,3164,8,0,6,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:A4,109,10,0,8,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):B3,125,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,175,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-EGL:P29,129,3,0,3,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,442,70,0,70,0
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,375,105,0,31,0
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,744,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F38,86,2,1,1,1
andy_zipper_000_1_1.pst.73.xls,DD-EGL:P29,126,3,0,3,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,296,1,1,1,1
mike_grigsby_000_1_1_1.pst.108.xls,Curves:A1,2125,87,0,87,0
benjamin_rogers_001_1_1.pst.34.xls,Wilton:Y135,401,28,1,28,1
larry_may_000_1_1.pst.311.xls,WEST GAMMA:B3,1749,150,1,1,1
