fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,412,37,1,21,1
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,1058,71,1,31,1
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,292,3,0,3,0
kim_ward_000_1_2.pst.383.xls,Sales:C9,117,30,0,27,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,1877,85,0,85,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,321,225,1,216,1
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,125,4,0,4,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,115,1,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,413,37,0,21,0
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,417,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,354,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,400,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,5910,1042,12,1042,13
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,905,4,0,4,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,3557,13,0,13,0
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,198,41,0,41,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,635,14,1,14,1
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2318,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,262,3,0,3,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,136,3,0,3,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,151,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,741,2,1,2,1
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,3094,14,0,10,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,120,8,1,5,1
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,173,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,221,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,146,4,0,4,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,390,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,337,178,1,177,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,719,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,83,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,118,4,0,4,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,283,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,2029,139,1,66,1
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,375,45,0,45,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,1687,0,0,0,0
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,321,21,0,13,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,276,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,572,3081,22,3081,24
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,239,5,0,3,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,329,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,374,84,0,77,0
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,388,37,1,21,1
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,151,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,132,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,539,1139,10,1118,11
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2175,28,1,27,1
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,328,225,1,216,1
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,500,79,0,78,1
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,638,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,797,4,0,4,0
