fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
chris_germany_000_1_2.pst.1047.xls,Sheet2:K602,4271,127,1,126,1
errol_mclaughlin_jr_000_1_1.pst.134.xls,LVPP MTM:B9,272,60,0,60,1
benjamin_rogers_001_1_1.pst.246.xls,Stratus Report:A15,875,129,1,129,2
rick_buy_000_1_2_1.pst.28.xls,Replacement Costs:D58,227,234,3,234,3
vladi_pimenov_000_1_1.pst.2.xls,Raw Data:CU4,1150,9,0,4,0
lynn_blair_000_1_1.pst.181.xls,Aug 13:E2,605,18,0,15,0
david_delainey_000_1_2.pst.135.xls,balance sheet:I4,335,42,1,41,1
andy_zipper_000_1_1.pst.20.xls,Deal Detail:A9,141,1,0,1,0
tracy_geaccone_000_1_1.pst.262.xls,Trackers:D61,1159,958,13,947,14
stacey_white_000_1_1.pst.287.xls,BRA Power:A6,2867,28,0,27,0
andy_zipper_000_1_1.pst.63.xls,DD-ENA:F500,125,4,0,4,0
matthew_lenhart_001_1_1.pst.152.xls,OP.Power Desk Daily Price:B7,351,3,0,3,0
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,437,45,1,45,1
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,293,1,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,3212,3323,59,3319,62
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2880,28,0,27,0
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,107,1,0,1,0
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,211,65,1,56,1
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,4405,127,1,126,1
chris_germany_000_1_2.pst.1032.xls,11-99:U11,218,2,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,273,6,0,5,0
daren_farmer_000_1_1.pst.313.xls,thursday:N556,475,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,467,225,2,216,2
craig_dean_000_1_1.pst.28.xls,May3:C2,162,2,0,2,0
larry_may_000_1_1.pst.309.xls,DATA:B3,232,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,196,1,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1227,35,0,34,0
drew_fossum_000_1_1.pst.224.xls,Jul:A9,130,6,0,6,0
chris_germany_000_1_2.pst.162.xls,gatherco:J3,293,104,1,104,1
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,463,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,396,37,1,21,1
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1100,4,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,135,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,2662,126,1,58,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,224,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,827,4,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,659,108,3,108,3
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,299,88,0,1,0
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,737,17,1,16,1
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,116,4,0,4,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,419,37,0,21,1
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,852,0,0,0,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,165,29,1,26,1
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,401,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,405,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,295,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,1394,13,0,13,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,399,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,147,9,0,8,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,515,1812,14,1812,15
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,560,345,6,345,6
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,168,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,282,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,312,17,1,17,1
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,339,25,1,25,1
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,501,45,0,45,1
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,6167,1473,25,1472,26
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,363,55,0,52,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,347,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,523,26,0,26,0
kim_ward_000_1_2.pst.428.xls,Sales:C9,148,29,1,26,1
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,2860,0,0,0,0
john_hodge_000_1_1.pst.198.xls,load Info:L1070,421,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,1085,251,4,251,4
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,1076,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,592,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,1535,14,0,12,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,2742,0,0,0,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,406,37,0,21,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1984,73,0,72,0
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,155,19,1,19,1
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,126,4,0,4,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1071,4,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,3328,469,6,469,7
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,349,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,310,21,0,21,0
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,435,14,0,14,0
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,410,5,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,336,47,1,44,1
don_baughman_000_1_1.pst.202.xls,8-1:C20,1184,37,1,21,1
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,305,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,217,121,1,120,1
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,4565,565,7,565,8
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,4615,565,7,565,8
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,2128,26,0,16,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,34,2,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,3102,69,0,69,0
