fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
benjamin_rogers_000_1_1.pst.204.xls,Wheatland:Z66,358,45,1,45,1
kevin_presto_000_1_1.pst.473.xls,Q3 2001:C250,270,1,0,1,0
benjamin_rogers_000_1_1.pst.140.xls,Template:E445,2988,3324,36,3320,38
stacey_white_000_1_1.pst.216.xls,BRA Power:A6,2158,28,1,27,1
andy_zipper_000_1_1.pst.166.xls,Deal Detail:B9,97,1,0,1,0
vkaminski_000_1_1_1.pst.216.xls,w5000:B361,175,65,1,56,1
chris_germany_000_1_2.pst.1075.xls,Sheet2:K231,4987,127,1,126,2
chris_germany_000_1_2.pst.1032.xls,11-99:U11,157,2,0,2,0
vkaminski_000_1_1_1.pst.24.xls,Analysis:T5,505,6,0,5,0
daren_farmer_000_1_1.pst.313.xls,thursday:N556,360,3,0,3,0
lindy_donoho_000_1_1_1.pst.10.xls,WOT by Month thru 2010:H32,307,225,1,216,1
craig_dean_000_1_1.pst.28.xls,May3:C2,126,2,0,2,0
larry_may_000_1_1.pst.309.xls,DATA:B3,171,1,0,1,0
andy_zipper_000_1_1.pst.27.xls,Deal Detail:A9,163,1,0,1,0
vkaminski_002_1_1_1.pst.10.xls,5a. 7.1:D4,1129,45,1,44,1
drew_fossum_000_1_1.pst.224.xls,Jul:A9,178,6,0,6,0
chris_germany_000_1_2.pst.162.xls,gatherco:J3,216,104,0,104,0
vkaminski_000_1_1_1.pst.171.xls,TIN:B3288,319,7,0,5,0
juan_hernandez_000_1_1.pst.165.xls,Sheet1:C20,395,37,0,21,0
andy_zipper_000_1_1.pst.138.xls,TRANSACTIONSUMMARYREPORT -1:N4780,803,4,0,4,0
mike_grigsby_000_1_1_1.pst.250.xls,Months:F4,112,4,0,4,0
matthew_lenhart_000_1_1.pst.20.xls,Power Curve:J5,1908,126,1,58,1
errol_mclaughlin_jr_000_1_1.pst.23.xls,MAY-2001:J3,402,6,0,5,0
andy_zipper_000_1_1.pst.83.xls,TRANSACTIONSUMMARYREPORT -1:Q4713,603,4,0,4,0
tracy_geaccone_000_1_1.pst.428.xls,Americas-ESGVC4:E84,453,108,1,108,1
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:A25,210,88,1,1,1
benjamin_rogers_000_1_1.pst.104.xls,ZONE G OFFPEAK:C7,1329,17,0,16,0
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,133,4,0,4,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,432,37,0,21,0
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,913,0,0,0,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,126,29,0,26,0
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,417,37,0,21,0
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,413,37,0,21,0
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,215,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,1841,13,0,13,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,402,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,121,9,0,8,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,360,1812,8,1812,9
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,436,345,4,345,4
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,133,0,0,0,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,228,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,245,17,0,17,0
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,287,25,0,25,0
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,412,45,1,45,1
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,4930,1478,17,1476,17
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,275,55,0,52,0
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,312,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,442,26,0,26,0
kim_ward_000_1_2.pst.428.xls,Sales:C9,114,29,0,26,0
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,2129,0,0,0,0
john_hodge_000_1_1.pst.198.xls,load Info:L1070,386,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,1007,251,2,251,2
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,1317,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,424,86,0,86,0
joe_parks_000_1_1.pst.315.xls,Leg2:F3,1271,14,0,12,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,4015,0,0,0,0
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,414,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1633,73,1,72,1
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,142,19,0,19,0
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,132,4,0,4,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1027,4,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,2298,469,4,469,4
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,268,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,228,21,0,21,0
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,367,14,0,14,0
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,276,5,1,3,1
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,323,47,1,44,1
don_baughman_000_1_1.pst.202.xls,8-1:C20,1297,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,243,0,0,0,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,204,121,1,120,1
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,3068,565,4,565,4
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,3036,565,6,565,6
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,1523,26,0,16,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,46,2,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2425,69,1,69,1
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,331,7,0,5,0
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,290,18,0,14,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,217,34,0,34,0
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,3021,80,1,78,1
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,238,5,0,3,0
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,824,4,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,4550,127,1,126,1
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,412,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,218,104,1,104,1
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2492,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,3059,565,5,565,5
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,394,3,0,3,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,990,251,2,251,2
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,749,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,552,0,0,0,0
john_arnold_000_1_2.pst.326.xls,model3:C20,620,46,1,46,1
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,5332,5,0,4,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,403,37,0,21,0
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,1023,71,0,31,0
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,256,3,0,3,0
kim_ward_000_1_2.pst.383.xls,Sales:C9,115,30,1,27,1
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,1887,85,0,85,0
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,316,225,1,216,1
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,131,4,0,4,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,117,1,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,405,37,1,21,1
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,402,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,339,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,398,37,0,21,0
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,5865,1042,13,1042,13
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,839,4,0,4,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,3427,13,0,13,1
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,193,41,0,41,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,603,14,1,14,1
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2153,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,260,3,0,3,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,132,3,0,3,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,126,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,550,2,0,2,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,3140,14,0,10,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,118,8,0,5,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,126,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,170,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,152,4,0,4,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,415,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,346,178,1,177,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,751,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,84,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,131,4,0,4,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,296,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,2056,139,1,66,1
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,398,45,0,45,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,1770,0,0,0,0
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,333,21,0,13,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,269,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,594,3081,25,3081,26
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,241,5,0,3,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,341,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,396,84,0,77,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,417,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,157,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,138,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,534,1139,12,1118,12
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2221,28,0,27,0
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,322,225,1,216,1
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,528,79,0,78,0
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,680,0,0,0,0
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,857,4,0,4,0
