fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
lindy_donoho_000_1_1_1.pst.13.xls,10387,20518,19574,20518,19574,139
lindy_donoho_000_1_1_1.pst.142.xls,10262,20258,19328,20258,19328,142
lindy_donoho_000_1_1_1.pst.15.xls,10262,20258,19328,20258,19328,138
lindy_donoho_000_1_1_1.pst.17.xls,10387,20518,19574,20518,19574,139
michelle_lokay_000_1_2_1.pst.24.xls,4444,6445,7805,6445,7805,42
jane_tholt_000_1_1.pst.16.xls,4642,7346,9913,7346,9913,74
jane_tholt_000_1_1.pst.18.xls,4646,7350,9916,7350,9916,74
jane_tholt_000_1_1.pst.19.xls,4646,7350,9916,7350,9916,73
robin_rodrigue_000_1_1.pst.53.xls,7003,11335,10609,11335,10609,65
kevin_hyatt_000_1_1.pst.120.xls,4905,6986,8583,6986,8583,47
michelle_lokay_000_1_2_1.pst.368.xls,4898,6965,8569,6965,8569,47
kevin_presto_000_1_1.pst.473.xls,26276,44639,36692,44639,36692,286
vkaminski_000_1_1_1.pst.24.xls,6067,11413,16230,11413,16230,110
chris_germany_000_1_1_1.pst.109.xls,6901,7241,13851,7241,13851,98
chris_germany_000_1_1_1.pst.84.xls,6942,7241,13893,7241,13893,99
chris_germany_000_1_1_1.pst.96.xls,6912,7241,13862,7241,13862,98
chris_germany_000_1_1_1.pst.99.xls,6910,7241,13860,7241,13860,99
teb_lokey_000_1_1.pst.20.xls,7297,12892,15338,12892,15338,100
chris_germany_000_1_1_1.pst.125.xls,6925,7569,13888,7569,13888,99
bill_williams_iii_000_1_1.pst.68.xls,33198,50550,73190,50550,73190,475
jonathan_mckay_000_1_1.pst.11.xls,15342,35859,36099,35859,36099,238
jonathan_mckay_000_1_1.pst.12.xls,15342,35859,36099,35859,36099,239
jonathan_mckay_000_1_1.pst.13.xls,15346,35859,36103,35859,36103,292
jonathan_mckay_000_1_1.pst.14.xls,15339,35859,36096,35859,36096,244
jonathan_mckay_000_1_1.pst.15.xls,15329,35849,36086,35849,36086,238
stacey_white_000_1_1.pst.382.xls,8803,14196,12394,14196,12394,74
tracy_geaccone_000_1_1.pst.238.xls,10696,16614,16321,16614,16321,114
tracy_geaccone_000_1_1.pst.266.xls,10633,16494,16229,16494,16229,170
rick_buy_000_1_2_1.pst.28.xls,6835,15698,17295,15698,17295,123
frank_ermis_000_1_1.pst.180.xls,9841,37159,28095,37159,28095,213
john_lavorato_001_1_1_1.pst.86.xls,9620,27730,18740,27730,18740,142
mike_grigsby_000_1_1_1.pst.133.xls,9620,27730,18740,27730,18740,201
mike_grigsby_000_1_1_1.pst.146.xls,9621,27730,18740,27730,18740,141
mike_grigsby_000_1_1_1.pst.147.xls,9621,27730,18740,27730,18740,143
mike_grigsby_000_1_1_1.pst.188.xls,9838,37159,28095,37159,28095,213
mike_grigsby_000_1_1_1.pst.189.xls,9841,37159,28095,37159,28095,223
mike_grigsby_000_1_1_1.pst.247.xls,9536,27613,18635,27613,18635,151
mike_grigsby_000_1_1_1.pst.248.xls,9536,27613,18635,27613,18635,141
mike_grigsby_000_1_1_1.pst.250.xls,9620,27730,18740,27730,18740,142
mike_grigsby_000_1_1_1.pst.251.xls,9620,27730,18740,27730,18740,143
mike_grigsby_000_1_1_1.pst.255.xls,9620,27730,18740,27730,18740,155
mike_grigsby_000_1_1_1.pst.256.xls,9620,27730,18740,27730,18740,222
mike_grigsby_000_1_1_1.pst.260.xls,9620,27730,18740,27730,18740,143
mike_grigsby_000_1_1_1.pst.261.xls,9620,27730,18740,27730,18740,142
joe_parks_000_1_1.pst.296.xls,7077,12470,13817,12470,13817,93
darrell_schoolcraft_000_1_1_1.pst.219.xls,7225,10290,12635,10290,12635,71
darrell_schoolcraft_000_1_1_1.pst.428.xls,7550,10747,13208,10747,13208,74
darrell_schoolcraft_000_1_1_1.pst.700.xls,7543,10735,13199,10735,13199,73
lynn_blair_000_1_1.pst.12.xls,7542,10736,13196,10736,13196,80
paul_y'barbo_000_1_1.pst.127.xls,7543,10735,13199,10735,13199,81
dutch_quigley_000_1_1.pst.212.xls,6210,11195,12743,11195,12743,81
dutch_quigley_000_1_1.pst.211.xls,6241,11185,12774,11185,12774,81
dutch_quigley_000_1_1.pst.210.xls,6009,10947,12541,10947,12541,81
mike_swerzbin_000_1_1.pst.4.xls,26378,52391,26378,52391,26378,212
stacey_white_000_1_1.pst.228.xls,16574,56879,45583,56879,45583,393
errol_mclaughlin_jr_000_1_1.pst.23.xls,11325,19941,20643,19941,20643,125
errol_mclaughlin_jr_000_1_1.pst.24.xls,11325,19941,20643,19941,20643,123
benjamin_rogers_000_1_1.pst.57.xls,22562,50574,61967,50574,61967,399
vkaminski_002_1_1_1.pst.276.xls,15555,32505,37711,32505,37711,260
harry_arora_000_1_1.pst.12.xls,19761,39683,47160,39683,47160,328
harry_arora_000_1_1.pst.14.xls,19761,39683,47160,39683,47160,328
benjamin_rogers_000_1_1.pst.45.xls,5623,27015,62584,27015,62584,444
jeff_dasovich_000_1_1_1.pst.117.xls,4426,7760,8345,7760,8345,50
tracy_geaccone_000_1_1.pst.306.xls,22259,34326,46833,34326,46833,317
tracy_geaccone_000_1_1.pst.307.xls,25667,40496,54364,40496,54364,367
tracy_geaccone_000_1_1.pst.308.xls,25544,40297,54092,40297,54092,366
mary_fischer_000_1_1.pst.140.xls,6119,10177,10408,10177,10408,65
dan_hyvl_000_1_1.pst.112.xls,5492,8526,12923,8526,12923,80
tracy_geaccone_000_1_1.pst.417.xls,11973,19545,25054,19545,25054,168
vkaminski_000_1_1_1.pst.23.xls,14403,39999,29420,39999,29420,221
phillip_m_love_000_1_1.pst.672.xls,19081,27212,53721,27212,53721,438
john_griffith_000_1_1.pst.26.xls,5269,5904,22869,5904,22869,185
vkaminski_000_1_1_1.pst.258.xls,25452,49551,49767,49551,49767,426
benjamin_rogers_000_1_1.pst.142.xls,6771,10473,11412,10473,11412,71
benjamin_rogers_000_1_1.pst.143.xls,6563,10042,10796,10042,10796,67
benjamin_rogers_000_1_1.pst.154.xls,6563,10042,10796,10042,10796,70
benjamin_rogers_000_1_1.pst.157.xls,6563,10042,10796,10042,10796,69
benjamin_rogers_001_1_1.pst.152.xls,6563,10042,10796,10042,10796,68
phillip_allen_000_1_1.pst.302.xls,13291,14418,42611,14418,42611,318
andy_zipper_000_1_1.pst.111.xls,2630,7446,7544,7446,7544,53
