fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
andy_zipper_000_1_1.pst.68.xls,4469,10941,9940,77,55,139,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.69.xls,4469,10941,9940,77,55,148,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.70.xls,4471,10944,9941,80,56,139,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.71.xls,4467,10930,9929,80,56,140,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.72.xls,4467,10930,9929,83,58,140,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.73.xls,4467,10930,9929,80,56,151,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.74.xls,4467,10930,9929,80,56,141,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.75.xls,4467,10930,9929,80,56,142,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.76.xls,4467,10930,10426,80,57,148,0,0,25,10379,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.77.xls,4467,10930,10426,80,57,148,0,0,25,10379,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.78.xls,3485,9948,8953,78,54,127,0,0,22,8906,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.79.xls,3485,9948,8953,78,54,127,0,0,22,8906,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.80.xls,3490,9960,8964,87,62,131,0,0,23,8908,0,0,2,4,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
andy_zipper_000_1_1.pst.81.xls,3473,9908,8914,87,61,135,0,0,23,8859,0,0,2,4,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
john_hodge_000_1_1.pst.198.xls,24515,43008,33335,42,33,451,0,0,32,33334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
scott_neal_000_1_1.pst.533.xls,6644,13085,10685,805,554,261,0,0,304,10134,0,0,0,0,0,0,12,24,86,323,7,19,2,5,8,28,5,22,0,0,130,130
vkaminski_000_1_1_1.pst.255.xls,24112,48224,45210,16,15,605,0,0,15,45210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vkaminski_000_1_1_1.pst.256.xls,13212,26424,23488,18,16,298,0,0,16,23488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vkaminski_000_1_1_1.pst.257.xls,9288,18576,16512,18,16,208,0,0,16,16512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.106.xls,53457,99885,88905,176,122,1188,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.115.xls,53457,99885,88905,176,122,1154,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.120.xls,53457,99885,88905,176,122,1146,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.122.xls,53457,99885,88905,176,122,1162,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.138.xls,53457,99885,88905,176,122,1196,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.142.xls,53457,99885,88905,176,122,1133,0,0,35,88784,0,0,2,4,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.144.xls,53457,99886,88905,179,123,1166,0,0,35,88784,1,2,2,4,14,38,2,4,0,0,2,4,2,4,0,0,0,0,0,0,65,65
