fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
tracy_geaccone_000_1_1.pst.307.xls,25667,40496,54364,38024,43395,728
tracy_geaccone_000_1_1.pst.308.xls,25544,40297,54092,37851,43137,699
mary_fischer_000_1_1.pst.140.xls,6119,10177,10408,1159,1149,157
dan_hyvl_000_1_1.pst.112.xls,5492,8526,12923,1204,1156,269
tracy_geaccone_000_1_1.pst.417.xls,11973,19545,25054,16855,23320,233
vkaminski_000_1_1_1.pst.23.xls,14403,39999,29420,38561,28701,281
phillip_m_love_000_1_1.pst.672.xls,19081,27212,53721,8659,35335,1231
john_griffith_000_1_1.pst.26.xls,5269,5904,22869,4685,21305,208
vkaminski_000_1_1_1.pst.258.xls,25452,49551,49767,49551,49767,424
benjamin_rogers_000_1_1.pst.142.xls,6771,10473,11412,10103,11180,92
benjamin_rogers_000_1_1.pst.143.xls,6563,10042,10796,9706,10583,88
benjamin_rogers_000_1_1.pst.154.xls,6563,10042,10796,9706,10583,88
benjamin_rogers_000_1_1.pst.157.xls,6563,10042,10796,9706,10583,86
benjamin_rogers_001_1_1.pst.152.xls,6563,10042,10796,9706,10583,87
phillip_allen_000_1_1.pst.302.xls,13291,14418,42611,14092,42252,377
andy_zipper_000_1_1.pst.111.xls,2630,7446,7544,2198,2739,74
benjamin_rogers_000_1_1.pst.170.xls,20470,27249,31477,24228,28449,502
chris_germany_000_1_2.pst.208.xls,25451,47812,66124,41622,45749,1331
daren_farmer_000_1_1.pst.100.xls,6327,11757,23129,8952,10360,712
daren_farmer_000_1_1.pst.101.xls,7837,14181,26511,11219,12989,762
daren_farmer_000_1_1.pst.102.xls,9370,16604,29916,13445,15600,810
daren_farmer_000_1_1.pst.103.xls,9374,16612,29920,13453,15604,795
daren_farmer_000_1_1.pst.104.xls,10520,19076,32949,15710,18247,839
daren_farmer_000_1_1.pst.110.xls,6337,11756,23137,8921,10346,700
