fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
mike_swerzbin_000_1_1.pst.4.xls,26378,52391,26378,52391,26378,240
stacey_white_000_1_1.pst.228.xls,16574,56879,45583,56879,45583,408
errol_mclaughlin_jr_000_1_1.pst.23.xls,11325,19941,20643,19941,20643,131
errol_mclaughlin_jr_000_1_1.pst.24.xls,11325,19941,20643,19941,20643,134
benjamin_rogers_000_1_1.pst.57.xls,22562,50574,61967,50574,61967,417
vkaminski_002_1_1_1.pst.276.xls,15555,32505,37711,32505,37711,271
harry_arora_000_1_1.pst.12.xls,19761,39683,47160,39683,47160,352
harry_arora_000_1_1.pst.14.xls,19761,39683,47160,39683,47160,367
benjamin_rogers_000_1_1.pst.45.xls,5623,27015,62584,27015,62584,445
jeff_dasovich_000_1_1_1.pst.117.xls,4426,7760,8345,7760,8345,51
tracy_geaccone_000_1_1.pst.306.xls,22259,34326,46833,34326,46833,365
tracy_geaccone_000_1_1.pst.307.xls,25667,40496,54364,40496,54364,405
tracy_geaccone_000_1_1.pst.308.xls,25544,40297,54092,40297,54092,384
mary_fischer_000_1_1.pst.140.xls,6119,10177,10408,10177,10408,70
dan_hyvl_000_1_1.pst.112.xls,5492,8526,12923,8526,12923,84
tracy_geaccone_000_1_1.pst.417.xls,11973,19545,25054,19545,25054,177
vkaminski_000_1_1_1.pst.23.xls,14403,39999,29420,39999,29420,237
phillip_m_love_000_1_1.pst.672.xls,19081,27212,53721,27212,53721,426
john_griffith_000_1_1.pst.26.xls,5269,5904,22869,5904,22869,180
vkaminski_000_1_1_1.pst.258.xls,25452,49551,49767,49551,49767,442
benjamin_rogers_000_1_1.pst.142.xls,6771,10473,11412,10473,11412,75
benjamin_rogers_000_1_1.pst.143.xls,6563,10042,10796,10042,10796,71
benjamin_rogers_000_1_1.pst.154.xls,6563,10042,10796,10042,10796,70
benjamin_rogers_000_1_1.pst.157.xls,6563,10042,10796,10042,10796,71
benjamin_rogers_001_1_1.pst.152.xls,6563,10042,10796,10042,10796,71
phillip_allen_000_1_1.pst.302.xls,13291,14418,42611,14418,42611,343
andy_zipper_000_1_1.pst.111.xls,2630,7446,7544,7446,7544,54
