fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,103,4,0,4,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C20,294,37,1,21,1
phillip_allen_000_1_1.pst.302.xls,Raw Data:CB5,791,5,0,1,0
jane_tholt_000_1_1.pst.186.xls,Sales:C9,128,29,1,26,1
don_baughman_000_1_1.pst.145.xls,Sheet1:C20,297,37,1,21,1
don_baughman_000_1_1.pst.102.xls,Sheet1:C20,336,37,1,21,1
richard_ring_000_1_1.pst.143.xls,Hourly EESI Price Calcs:G21,240,6,0,6,0
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AW14,1022,62,1,61,1
don_baughman_000_1_1.pst.188.xls,Sheet1:C20,365,37,0,21,0
andrew_lewis_000_1_1.pst.12.xls,Swap:Z3,118,9,0,8,0
paul_y'barbo_000_1_1.pst.26.xls,76%:D2,426,1812,12,1812,14
benjamin_rogers_000_1_1.pst.154.xls,Depreciation:Z46,207,345,4,345,4
vkaminski_000_1_1_1.pst.289.xls,READDATA:AD6,191,1,0,1,0
keith_holst_000_1_1.pst.144.xls,FizIndexStart:S63,252,3,0,3,0
mary_fischer_000_1_1.pst.120.xls,SL1Trends:L32,256,17,1,17,1
louise_kitchen_001_1_1_1.pst.364.xls,West Power Origination:M21,171,21,0,21,0
benjamin_rogers_001_1_1.pst.27.xls,Wheatland:Z66,286,44,0,44,0
mark_haedicke_000_1_2.pst.31.xls,Off-Balance Sheet:S3,5211,1439,23,1439,24
john_griffith_000_1_1.pst.1000.xls,Spread Option:A11,347,55,1,52,1
matthew_lenhart_000_1_1.pst.65.xls,DA-ties:V84,344,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103833 - Headcount:B31,349,26,0,26,0
kim_ward_000_1_2.pst.428.xls,Sales:C9,170,29,0,26,0
tracy_geaccone_000_1_1.pst.306.xls,WESTCompare0201:AP7,1072,210,3,208,3
john_hodge_000_1_1.pst.198.xls,load Info:L1070,413,8,0,4,0
chris_germany_000_1_1_1.pst.99.xls,Total Reqs:J69,311,247,4,247,4
vkaminski_001_1_2_1.pst.61.xls,3a. GBM :H7,1051,3,0,3,0
tracy_geaccone_000_1_1.pst.197.xls,EREC-EREC4:E33,282,86,1,86,1
joe_parks_000_1_1.pst.315.xls,Leg2:F3,1359,13,0,12,0
kevin_ruscitti_000_1_1.pst.155.xls,03_20_00AM:BT499,967,1,1,1,1
don_baughman_000_1_1.pst.138.xls,Sheet1:C20,297,37,1,21,1
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,1799,73,0,72,0
vladi_pimenov_000_1_1.pst.73.xls,Sheet1:C1,129,19,0,19,0
andy_zipper_000_1_1.pst.62.xls,DD-ENA:F500,115,4,0,4,0
andy_zipper_000_1_1.pst.146.xls,TRANSACTIONSUMMARYREPORT -1:N4780,950,4,0,4,0
benjamin_rogers_000_1_1.pst.169.xls,Maine Thermal:D100,1567,244,3,243,3
matthew_lenhart_001_1_1.pst.103.xls,OP.Power Desk Daily Price:B7,236,3,0,3,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I4,276,21,0,21,0
larry_may_000_1_1.pst.114.xls,SWAPS PAGE:P2,339,14,0,14,0
vkaminski_000_1_1_1.pst.317.xls,volatility:G595,341,5,0,3,0
dutch_quigley_000_1_1.pst.210.xls,Swap:D11,239,39,0,37,0
don_baughman_000_1_1.pst.202.xls,8-1:C20,911,37,0,21,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,213,11,0,10,0
mary_fischer_000_1_1.pst.140.xls,Curtailment Periods - Hourly:Z24,149,110,1,110,1
louise_kitchen_000_1_1_1_1.pst.246.xls,Cost Cancel Details:C58,1102,565,5,565,6
louise_kitchen_000_1_1_1_1.pst.252.xls,Cost Cancel Details:C58,1092,565,6,565,7
vkaminski_003_1_1_1.pst.73.xls,SpotCurves:F4,2025,26,0,16,0
joe_stepenovitch_000_1_1.pst.15.xls,DATA:F1380,30,2,0,1,0
john_griffith_000_1_1.pst.146.xls,FGT Z2 Supply:B10,2756,69,0,69,1
vkaminski_000_1_1_1.pst.173.xls,LEAD:B3288,402,7,1,5,1
daren_farmer_000_1_1.pst.1131.xls,Mar:I16,276,18,0,14,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,229,34,1,34,1
fletcher_sturm_000_1_1.pst.44.xls,Mar01:C62,1493,47,0,24,1
vkaminski_001_1_2_1.pst.98.xls,Expiration Dates:F9,250,5,1,3,1
andy_zipper_000_1_1.pst.28.xls,TRANSACTIONSUMMARYREPORT -1:N4780,983,4,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K231,1410,127,2,126,2
don_baughman_000_1_1.pst.193.xls,Sheet1:C20,302,37,0,21,0
chris_germany_000_1_2.pst.163.xls,gatherco:J3,241,104,1,104,1
john_griffith_000_1_1.pst.147.xls,FGT Z2 Supply:B10,2807,69,1,69,1
louise_kitchen_000_1_1_1_1.pst.247.xls,Cost Cancel Details:C58,1152,565,6,565,6
craig_dean_000_1_1.pst.35.xls,SelfServeLoads:D24,417,3,0,3,0
chris_germany_000_1_1_1.pst.84.xls,Total Reqs:J65,312,248,3,248,3
darron_c_giron_000_1_1_1.pst.194.xls,PRD Location_Def:K3439,863,2,0,2,0
harry_arora_000_1_1.pst.12.xls,Gas Curves:BV2,731,3,0,2,0
john_arnold_000_1_2.pst.326.xls,model3:C20,573,46,0,46,0
harry_arora_000_1_1.pst.130.xls,WorkingData:E3,4493,5,0,4,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C20,300,37,1,21,1
matthew_lenhart_000_1_1.pst.1.xls,Power Curve:J5,1261,71,1,31,1
matthew_lenhart_001_1_1.pst.145.xls,OP.Power Desk Daily Price:B7,268,3,0,3,0
kim_ward_000_1_2.pst.383.xls,Sales:C9,131,30,0,27,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,2258,85,1,85,1
lindy_donoho_000_1_1_1.pst.11.xls,WOT by Month thru 2010:H32,379,225,13,216,13
andy_zipper_000_1_1.pst.78.xls,DD-ENA:F500,104,4,0,4,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:B9,107,1,0,1,0
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,306,37,1,21,1
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,301,37,0,21,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,246,37,1,21,1
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,296,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,14556,1029,30,1029,31
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,953,4,0,4,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,1966,62,1,61,1
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,156,41,0,41,0
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,450,14,0,14,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2644,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,252,3,0,3,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,148,3,0,3,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,119,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,638,2,1,2,1
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,3101,14,0,10,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,138,8,1,5,1
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,151,5,0,5,0
joe_parks_000_1_1.pst.296.xls,Data:J2,190,2,0,1,0
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,108,4,0,4,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,282,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,403,178,1,177,2
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,461,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,53,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,114,4,0,4,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,317,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,2587,139,2,66,2
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,286,44,0,44,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,1848,47,1,47,1
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,352,21,0,13,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,241,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,363,2760,32,2760,34
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,250,5,1,3,1
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,440,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,294,94,1,88,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,321,37,0,21,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,158,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,125,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,362,959,12,938,13
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2573,28,0,27,0
lindy_donoho_000_1_1_1.pst.142.xls,WOT by Month thru 2010:H32,377,225,2,216,2
darron_c_giron_002_1_1_1.pst.149.xls,Christopher-Custodial:E6,439,79,1,78,1
benjamin_rogers_000_1_1.pst.57.xls,Gas Curves:BV2,804,3,0,2,0
